NUM,ID,STAMP,Pressure_IP,Pressure_MCPB,Pressure_MCPAL,Pressure_MCPAR,EGaIn_DIP,EGaIn_PIP,EGaIn_MCPL,EGaIn_MCPR,FORCE1,FORCE2,FORCE3,FORCE4,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z,T_Force_X,T_Force_Y,T_Force_Z,T_Torque_X,T_Torque_Y,T_Torque_Z
1,3,509,-0.0435633,-0.029947,-0.038805,-0.0557262,1.59195,0.862858,0.624765,0.425686,0.270925,0.882631,0.360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,510,-0.0301719,-0.0272309,-0.0098697,-0.0457571,1.63342,0.862867,0.623421,0.424958,0.273249,0.882547,0.364166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,512,-0.0248724,-0.028955,-0.021145,-0.0312737,1.55289,0.862863,0.588376,0.426438,0.278044,0.878013,0.370949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,514,-0.0274074,-0.0192806,-0.0413477,-0.0278313,1.59195,0.862875,0.624594,0.425852,0.274822,0.872187,0.373534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,515,-0.0403803,-0.0429195,-0.0704133,-0.0494748,1.5918,0.862856,0.623336,0.426503,0.273945,0.868483,0.38042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,517,-0.0641177,-0.038565,-0.0494043,-0.0271336,1.55289,0.862873,0.623668,0.425586,0.275114,0.871699,0.379115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,519,-0.0351341,-0.0299442,-0.0310167,-0.0354324,1.63342,0.862874,0.588378,0.425609,0.278924,0.876146,0.382599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,520,-0.00971015,-0.0363149,-0.0516699,-0.0420327,1.59195,0.862874,0.625477,0.426562,0.27475,0.87204,0.385516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,522,-0.0163581,-0.030216,-0.107244,-0.0230957,1.63342,0.862874,0.625497,0.425007,0.268823,0.864743,0.395411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,524,-0.0353525,-0.0159509,-0.0426925,-0.0058293,1.59195,0.862858,0.624154,0.425772,0.272218,0.864856,0.395371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,525,-0.0235317,-0.0330171,-0.0369312,-0.0220506,1.5918,0.86284,0.625514,0.427116,0.271424,0.865382,0.386431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,526,-0.0221127,-0.00432626,-0.0136367,-0.0286126,1.55289,0.862879,0.627444,0.426977,0.27056,0.866017,0.388822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,529,-0.0151865,-0.0285871,-0.0266754,-0.0376008,1.59195,0.862879,0.588369,0.424717,0.277378,0.870616,0.392344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,530,-0.0290303,-0.0216471,-0.0438082,-0.0341838,1.59195,0.862854,0.624356,0.425802,0.279282,0.868923,0.392908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,532,-0.0298257,-0.0201678,-0.0263083,-0.0493587,1.59195,0.862879,0.623913,0.425764,0.282087,0.867433,0.389328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,534,-0.0252093,-0.0195407,-0.0196163,-0.0390963,1.63342,0.862864,0.623908,0.424087,0.284262,0.858888,0.397332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,535,-0.15703,-0.0357722,-0.0362677,-0.0187668,1.55289,0.862879,0.624222,0.427279,0.279587,0.856305,0.402509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,537,-0.0382919,-0.135506,-0.042501,-0.0376692,1.63342,0.862874,0.623773,0.424587,0.280817,0.858892,0.398959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,539,-0.0338149,-0.0287365,-0.0237687,-0.0358259,1.5918,0.862857,0.625665,0.427104,0.285276,0.859112,0.400323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,540,-0.0200465,-0.0270413,-0.04889,-0.0271197,1.63342,0.862877,0.624313,0.425091,0.285259,0.858844,0.400023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,540,-0.0200465,-0.0270413,-0.04889,-0.0271197,1.63342,0.862877,0.624313,0.425091,0.285259,0.858844,0.400023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
